transaction_id,player_id,transaction_date,transaction_type,amount
T002585,P28883,2026-01-09,In-App Purchase,5.24
T002586,P28902,2026-01-13,In-App Purchase,8.39
T002587,P28903,2026-01-11,In-App Purchase,4.99
T002588,P28903,2026-01-05,In-App Purchase,1.99
T002589,P28922,2026-01-04,In-App Purchase,4.99
T002590,P28966,2026-01-05,In-App Purchase,1.87
T002591,P28970,2026-01-09,In-App Purchase,2.99
T002592,P28975,2026-01-17,In-App Purchase,2.09
T002593,P28982,2026-01-15,In-App Purchase,7.51
T002594,P29007,2026-02-04,In-App Purchase,4.99
T002595,P29013,2026-01-21,In-App Purchase,4.99
T002596,P29013,2026-01-18,In-App Purchase,2.99
T002597,P29038,2026-01-18,In-App Purchase,1.87
T002598,P29075,2026-01-09,In-App Purchase,2.99
T002599,P29102,2026-01-15,In-App Purchase,1.87
T002600,P29113,2026-01-13,In-App Purchase,4.99
T002601,P29133,2026-01-03,In-App Purchase,4.69
T002602,P29133,2026-01-03,In-App Purchase,4.69
T002603,P29205,2026-01-31,In-App Purchase,2.09
T002604,P29205,2026-01-25,In-App Purchase,2.09
T002605,P29208,2026-01-29,In-App Purchase,9.99
T002606,P29214,2026-01-12,In-App Purchase,14.99
T002607,P29221,2026-01-08,In-App Purchase,15.74
T002608,P29225,2026-01-03,In-App Purchase,10.49
T002609,P29225,2026-01-15,In-App Purchase,3.14
T002610,P29225,2026-01-15,In-App Purchase,15.74
T002611,P29230,2026-01-08,In-App Purchase,7.51
T002612,P29247,2026-01-03,In-App Purchase,4.99
T002613,P29255,2026-01-15,In-App Purchase,7.99
T002614,P29255,2026-01-16,In-App Purchase,7.99
T002615,P29269,2026-01-11,In-App Purchase,2.81
T002616,P29273,2026-01-18,In-App Purchase,7.51
T002617,P29273,2026-01-22,In-App Purchase,4.69
T002618,P29273,2026-01-31,In-App Purchase,1.87
T002619,P29278,2026-01-15,In-App Purchase,1.87
T002620,P29311,2026-01-04,In-App Purchase,15.74
T002621,P29328,2026-01-26,In-App Purchase,14.99
T002622,P29334,2026-01-10,In-App Purchase,4.99
T002623,P29338,2026-01-26,In-App Purchase,3.14
T002624,P29339,2026-01-30,In-App Purchase,2.09
T002625,P29355,2026-01-15,In-App Purchase,2.09
T002626,P29355,2026-01-12,In-App Purchase,8.39
T002627,P29387,2026-01-12,In-App Purchase,8.39
T002628,P29394,2026-01-17,In-App Purchase,4.69
T002629,P29394,2026-01-20,In-App Purchase,1.87
T002630,P29394,2026-01-04,In-App Purchase,2.81
T002631,P29395,2026-01-06,In-App Purchase,4.99
T002632,P29395,2026-01-06,In-App Purchase,2.99
T002633,P29398,2026-01-29,In-App Purchase,14.99
T002634,P29398,2026-01-10,In-App Purchase,7.99
T002635,P29401,2026-01-07,In-App Purchase,4.99
T002636,P29412,2026-01-17,In-App Purchase,1.99
T002637,P29412,2026-01-15,In-App Purchase,4.99
T002638,P29466,2026-01-14,In-App Purchase,5.24
T002639,P29466,2026-01-16,In-App Purchase,5.24
T002640,P29467,2026-01-12,In-App Purchase,2.09
T002641,P29467,2026-01-20,In-App Purchase,8.39
T002642,P29468,2026-01-10,In-App Purchase,5.24
T002643,P29479,2026-01-13,In-App Purchase,8.39
T002644,P29488,2026-01-20,In-App Purchase,3.14
T002645,P29488,2026-01-20,In-App Purchase,2.09
T002646,P29507,2026-01-19,In-App Purchase,1.87
T002647,P29516,2026-01-06,In-App Purchase,2.09
T002648,P29548,2026-01-09,In-App Purchase,9.39
T002649,P29568,2026-01-20,In-App Purchase,5.24
T002650,P29576,2026-01-03,In-App Purchase,8.39
T002651,P29595,2026-01-16,In-App Purchase,3.14
T002652,P29614,2026-01-30,In-App Purchase,5.24
T002653,P29635,2026-01-14,In-App Purchase,4.69
T002654,P29647,2026-01-03,In-App Purchase,14.99
T002655,P29651,2026-01-19,In-App Purchase,4.99
T002656,P29652,2026-01-21,In-App Purchase,3.14
T002657,P29652,2026-01-14,In-App Purchase,3.14
T002658,P29657,2026-01-18,In-App Purchase,5.24
T002659,P29657,2026-01-15,In-App Purchase,8.39
T002660,P29657,2026-01-15,In-App Purchase,5.24
T002661,P29662,2026-01-17,In-App Purchase,2.09
T002662,P29671,2026-01-28,In-App Purchase,2.09
T002663,P29671,2026-01-28,In-App Purchase,8.39
T002664,P29681,2026-01-16,In-App Purchase,8.39
T002665,P29686,2026-01-17,In-App Purchase,7.99
T002666,P29686,2026-01-09,In-App Purchase,14.99
T002667,P29687,2026-01-12,In-App Purchase,10.49
T002668,P29700,2026-01-19,In-App Purchase,4.69
T002669,P29700,2026-01-11,In-App Purchase,1.87
T002670,P29706,2026-01-15,In-App Purchase,2.99
T002671,P29706,2026-01-29,In-App Purchase,4.99
T002672,P29706,2026-02-01,In-App Purchase,4.99
T002673,P29711,2026-01-16,In-App Purchase,1.87
T002674,P29711,2026-01-18,In-App Purchase,7.51
T002675,P29728,2026-01-11,In-App Purchase,8.39
T002676,P29732,2026-01-18,In-App Purchase,5.24
T002677,P29738,2026-01-10,In-App Purchase,9.99
T002678,P29738,2026-01-19,In-App Purchase,14.99
T002679,P29738,2026-01-19,In-App Purchase,1.99
T002680,P29740,2026-01-08,In-App Purchase,5.24
T002681,P29753,2026-01-27,In-App Purchase,4.99
T002682,P29753,2026-01-16,In-App Purchase,2.99
T002683,P29755,2026-01-10,In-App Purchase,8.39
T002684,P29756,2026-01-14,In-App Purchase,15.74
T002685,P29759,2026-01-24,In-App Purchase,8.39
T002686,P29759,2026-01-24,In-App Purchase,10.49
T002687,P29761,2026-01-13,In-App Purchase,2.81
T002688,P29768,2026-01-03,In-App Purchase,7.51
T002689,P29772,2026-01-19,In-App Purchase,5.24
T002690,P29782,2026-01-07,In-App Purchase,4.99
T002691,P29787,2026-01-17,In-App Purchase,5.24
T002692,P29804,2026-01-15,In-App Purchase,10.49
T002693,P29811,2026-01-15,In-App Purchase,2.81
T002694,P29812,2026-01-19,In-App Purchase,1.87
T002695,P29865,2026-01-18,In-App Purchase,1.99
T002696,P29872,2026-01-03,In-App Purchase,4.69
T002697,P29880,2026-01-28,In-App Purchase,2.81
T002698,P29882,2026-01-12,In-App Purchase,10.49
T002699,P29882,2026-01-27,In-App Purchase,3.14
T002700,P29894,2026-01-09,In-App Purchase,8.39
T002701,P29898,2026-01-14,In-App Purchase,5.24
T002702,P29898,2026-01-07,In-App Purchase,5.24
T002703,P29901,2026-02-02,In-App Purchase,8.39
T002704,P29909,2026-01-22,In-App Purchase,7.51
T002705,P29926,2026-01-15,In-App Purchase,1.87
T002706,P29929,2026-01-03,In-App Purchase,2.09
T002707,P29937,2026-01-11,In-App Purchase,7.51
T002708,P29937,2026-01-05,In-App Purchase,7.51
T002709,P29941,2026-01-07,In-App Purchase,8.39
T002710,P29941,2026-01-14,In-App Purchase,2.09
T002711,P29988,2026-01-17,In-App Purchase,5.24
